
> @taiko/protocol@0.6.1 test:sim /Users/keszeyd/work/taiko_major_upgrade_ref/taiko-mono/packages/protocol
> forge test -vvv --gas-report --fuzz-seed $(date +%s) --match-path test/**/*.sim.sol --block-gas-limit 3000000000000000000

No files changed, compilation skipped

Running 1 test for test/TaikoL1.sim.sol:TaikoL1Simulation
[32m[PASS][0m testGeneratingManyRandomBlocksNonConsecutive() (gas: 1249485045704)
Logs:
  31337 52202210384605092130545107826890219563123288007974473804057544131741636100096 → 0x72384992222BE015DE0146a6D7E5dA0E19d2Ba49
  31337 45889272483043749622685123383852074881457604843399824532951312269642964140032 → 0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
  167 52670410704698717800542732036128729340597328726126075889694804077029212815360 → 0x859d74b52762d9ed07D1b2B8d7F93d26B1EA78Bb
  167 52640402180712775100801168841838825813708635172629202311207512447469335085056 → 0x0082D90249342980d011C58105a03b35cCb4A315
  167 52202210384605092130545107826890219563123288007974473804057544131741636100096 → 0xa008AE5Ba00656a3Cc384de589579e3E52aC030C
  167 52640402180752029697201414225623803055489816253066935491057410734051802742784 → 0x0082D90249342980d011C58105a03b35cCb4A315
  31337 16777316 → 0x08526067985167EcFcB1F9720C72DbBF36c96018
  31337 52640402180752042938242321556083758872323763589890511990531751287648111558656 → 0x0F8458E544c9D4C7C25A881240727209caae20B8
  31337 50861228839637781760135583477463687748984011927624067878576598675643646869504 → 0x34A1D3fff3958843C43aD80F30b94c510645C316
  31337 50861228839637781760135583477463687748984011927624067878576598675643646869504 → 0xFEfC6BAF87cF3684058D62Da40Ff3A795946Ab06
  0:[0→1] fee:100000000 nextEthDepositToProcess:0 numEthDeposits:0 // init  
  31337 16777316 → 0x4d04375eCD86c2B81eb0F55B37aA3fAb41CeCBc4
  BlockId, ProofTime
  1 ; 1713
  2 ; 2383
  3 ; 1892
  4 ; 1665
  5 ; 1677
  6 ; 1872
  7 ; 1907
  8 ; 2221
  9 ; 1886
  10 ; 1859
  11 ; 2069
  12 ; 1626
  13 ; 1725
  14 ; 2090
  15 ; 2084
  16 ; 2066
  17 ; 2324
  18 ; 1800
  19 ; 1861
  20 ; 2214
  21 ; 1619
  22 ; 1949
  23 ; 2249
  24 ; 2295
  25 ; 2306
  26 ; 2056
  27 ; 1732
  28 ; 1684
  29 ; 2032
  30 ; 2051
  31 ; 2128
  32 ; 1625
  33 ; 2224
  34 ; 2135
  35 ; 2078
  36 ; 1829
  37 ; 1763
  38 ; 1773
  39 ; 1711
  40 ; 1878
  41 ; 1940
  42 ; 1631
  43 ; 2238
  44 ; 1900
  45 ; 2255
  46 ; 1628
  47 ; 2248
  48 ; 2051
  49 ; 2263
  50 ; 1687
  51 ; 1688
  52 ; 1971
  53 ; 2005
  54 ; 2394
  55 ; 2401
  56 ; 1961
  57 ; 2190
  58 ; 1919
  59 ; 2403
  60 ; 2222
  61 ; 2403
  62 ; 1749
  63 ; 2076
  64 ; 2213
  65 ; 1792
  66 ; 1711
  67 ; 1700
  68 ; 1878
  69 ; 2365
  70 ; 2146
  71 ; 2326
  72 ; 1719
  73 ; 1663
  74 ; 1927
  75 ; 2192
  76 ; 2179
  77 ; 2359
  78 ; 2316
  79 ; 2142
  80 ; 2350
  81 ; 1624
  82 ; 2253
  83 ; 2240
  84 ; 1732
  85 ; 2185
  86 ; 1636
  87 ; 2209
  88 ; 1693
  89 ; 2378
  90 ; 1882
  91 ; 1997
  92 ; 1819
  93 ; 1962
  94 ; 1735
  95 ; 1716
  96 ; 2258
  97 ; 1894
  98 ; 2197
  99 ; 2107
  100 ; 2142
  101 ; 2102
  102 ; 1856
  103 ; 2296
  104 ; 2056
  105 ; 1897
  106 ; 1815
  107 ; 1837
  108 ; 1981
  109 ; 2265
  110 ; 1627
  111 ; 1713
  112 ; 1868
  113 ; 2253
  114 ; 2328
  115 ; 2088
  116 ; 1858
  117 ; 1793
  118 ; 1804
  119 ; 2257
  120 ; 2370
  121 ; 2219
  122 ; 1820
  123 ; 2355
  124 ; 2110
  125 ; 2195
  126 ; 1987
  127 ; 2135
  128 ; 2326
  129 ; 1889
  130 ; 1954
  131 ; 2408
  132 ; 1921
  133 ; 2108
  134 ; 2085
  135 ; 1870
  136 ; 1791
  137 ; 2358
  138 ; 2179
  139 ; 2199
  140 ; 2314
  141 ; 1676
  142 ; 1949
  143 ; 2166
  144 ; 1934
  145 ; 1622
  146 ; 1745
  147 ; 2082
  148 ; 2083
  149 ; 1742
  150 ; 2063
  151 ; 2248
  152 ; 1901
  153 ; 2374
  154 ; 2220
  155 ; 2284
  156 ; 1820
  157 ; 2127
  158 ; 2029
  159 ; 1809
  160 ; 2036
  161 ; 1953
  162 ; 2347
  163 ; 1940
  164 ; 1997
  165 ; 2299
  166 ; 1912
  167 ; 2254
  168 ; 1718
  169 ; 1851
  170 ; 1935
  171 ; 2330
  172 ; 1823
  173 ; 1922
  174 ; 1993
  175 ; 2214
  176 ; 1636
  177 ; 2234
  178 ; 2083
  179 ; 1909
  180 ; 1787
  181 ; 1936
  182 ; 1846
  183 ; 2019
  184 ; 1805
  185 ; 2222
  186 ; 1719
  187 ; 1894
  188 ; 1932
  189 ; 1892
  190 ; 1644
  191 ; 2137
  192 ; 1764
  193 ; 1793
  194 ; 1748
  195 ; 1619
  196 ; 1986
  197 ; 1640
  198 ; 2121
  199 ; 2257
  200 ; 1625
  201 ; 2063
  202 ; 1623
  203 ; 2163
  204 ; 1881
  205 ; 1759
  206 ; 1718
  207 ; 1730
  208 ; 1629
  209 ; 2286
  210 ; 1777
  211 ; 1683
  212 ; 2262
  213 ; 2400
  214 ; 2348
  215 ; 2080
  216 ; 2393
  217 ; 2294
  218 ; 1650
  219 ; 1969
  220 ; 2207
  221 ; 1841
  222 ; 2118
  223 ; 1993
  224 ; 1716
  225 ; 1829
  226 ; 2274
  227 ; 1794
  228 ; 1693
  229 ; 1637
  230 ; 2202
  231 ; 1839
  232 ; 1990
  233 ; 2071
  234 ; 2218
  235 ; 2049
  236 ; 1852
  237 ; 1783
  238 ; 2092
  239 ; 2228
  240 ; 1965
  241 ; 2222
  242 ; 1791
  243 ; 2125
  244 ; 1691
  245 ; 1657
  246 ; 2407
  247 ; 1701
  248 ; 1780
  249 ; 2335
  250 ; 2278
  251 ; 1632
  252 ; 1961
  253 ; 2072
  254 ; 1918
  255 ; 2193
  256 ; 1686
  257 ; 1739
